GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Thu Nov 09 13:05:48 EST 2017,05:47.9,-76.30598342,36.94633686,5.5,4,-33,176.8,-0.03830723,8.92558384,2.9113493,-0.01800859,-,20,-0.03574949,-,-,60.79999924,18.42876816,1712,-,-108.2677155,36.94633865,-76.3059845,11.37254906,12.30314922,13.04879475,12.40433502
Thu Nov 09 13:05:51 EST 2017,05:50.1,-76.30597073,36.94614139,7.75,4,-33.29999924,175.5,0.45968673,8.81066227,3.33272886,-0.01962113,-,17.64705849,-0.03829267,-,-,60.79999924,18.40812111,1394,-,-109.2519684,36.94614029,-76.30596924,8.23529434,17.33625603,16.77702141,63.94857025
Thu Nov 09 13:05:53 EST 2017,05:52.2,-76.30595636,36.94600154,7.75,4,-33.29999924,175.2,0.42137951,8.73404789,3.90733719,-0.00470072,-,17.64705849,-0.02336719,-,-,60.79999924,18.38798523,1280,-,-109.2519684,36.94600296,-76.30595398,5.09803915,17.33625603,16.77702141,63.94857025
Thu Nov 09 13:05:55 EST 2017,05:54.5,-76.30594778,36.9458788,6.5,4,-33.90000153,176.1,0.65122288,8.08282471,3.52426481,-0.0676267,-,13.33333397,-0.09839214,-,-,60.79999924,18.33802795,1099,-,-111.2204742,36.94587708,-76.30594635,3.92156863,14.54008579,14.29153728,-
Thu Nov 09 13:05:57 EST 2017,05:56.5,-76.30593694,36.94578713,5,4,-33.79999924,177.4,-0.03830723,9.27034855,2.71981311,0.00382876,-,13.33333397,-0.01483482,-,-,60.79999924,18.24435616,1192,-,-110.8923874,36.94578552,-76.30593872,12.54901981,11.18468189,10.56331062,-
Thu Nov 09 13:05:59 EST 2017,05:58.5,-76.30593591,36.94568069,6.25,3,-33.40000153,178.3,-0.03830723,9.11711979,2.9113493,-0.0053882,-,13.33333397,-0.02608176,-,-,60.79999924,18.19729996,1693,-,-109.5800552,36.94568253,-76.30593872,10.58823586,13.98085213,14.29153728,46.83377457
Thu Nov 09 13:06:01 EST 2017,06:00.6,-76.30593269,36.94555018,7.5,4,-33.70000076,177.6,-0.11492168,9.19373417,3.67749381,0.00731215,-,17.64705849,0.00978635,-,-,60.79999924,18.18058968,1268,-,-110.5643082,36.94554901,-76.30593109,8.23529434,16.77702141,16.77702141,51.3025589
Thu Nov 09 13:06:03 EST 2017,06:02.7,-76.30592101,36.94541255,7.75,4,-34,177.1,0.11492168,8.65743351,3.14119267,-0.00812995,-,17.64705849,-0.06080069,-,-,60.79999924,18.17149544,1334,-,-111.5485535,36.94541168,-76.30592346,9.4117651,17.33625603,17.39839363,11.31088638
Thu Nov 09 13:06:05 EST 2017,06:04.9,-76.30590611,36.94527235,8,4,-34,173.5,0.38307226,8.54251194,4.55855989,0.00679713,-,14.11764717,-0.03553593,-,-,60.79999924,18.1626091,1265,-,-111.5485535,36.94527054,-76.3059082,4.70588255,17.89549065,17.39839363,11.31088638
Thu Nov 09 13:06:08 EST 2017,06:07.2,-76.30587723,36.94509965,5.75,4,-32.90000153,175.6,0,9.99818611,3.715801,0.03586112,-,19.2156868,0.10349315,-,-,60.79999924,18.0974369,918,-,-107.9396362,36.94509888,-76.30587769,6.27450991,12.86238289,12.42742348,-
Thu Nov 09 13:06:10 EST 2017,06:09.3,-76.30587315,36.94499897,6.5,3,-33.70000076,176.1,0.34476504,9.19373417,2.10689759,-0.00276227,-,19.2156868,-0.02853681,-,-,60.79999924,18.05467224,2073,-,-110.5643082,36.94499969,-76.30587006,21.96078491,14.54008579,14.29153728,16.53012085
Thu Nov 09 13:06:12 EST 2017,06:11.3,-76.30586438,36.94483549,9.5,3,-33.20000076,177.5,1.64721072,9.69172859,2.22181916,0.01669323,-,19.2156868,0.02773727,-,-,60.79999924,18.08880615,1772,-,-108.9238892,36.94483566,-76.30586243,15.68627453,21.25089455,21.12662125,121.1487656
Thu Nov 09 13:06:14 EST 2017,06:13.3,-76.30590371,36.94463536,11.5,4,-33.5,191.1,4.63517427,7.62313843,4.55855989,0.08800796,-,19.2156868,0.10026663,-,-,60.79999924,18.16315842,1715,-,-109.9081345,36.94463348,-76.30590057,4.70588255,25.72476578,24.85484695,82.75930786
Thu Nov 09 13:06:16 EST 2017,06:15.4,-76.306038,36.94452603,8,3,-34.90000153,227.9,4.67348194,10.6111021,2.98796368,-0.02530659,-,19.2156868,0.2209578,-,-,60.79999924,18.14809227,931,-,-114.5013199,36.94452667,-76.3060379,15.68627453,17.89549065,16.77702141,82.75930786
Thu Nov 09 13:06:18 EST 2017,06:17.6,-76.3062376,36.94451956,9,3,-35.20000076,270.1,0.15322891,9.57680702,2.29843354,0.0230723,-,47.45098114,0.0044153,-,-,60.79999924,18.18011856,1708,-,-115.4855652,36.94451904,-76.30623627,40.39215851,20.13242531,21.12662125,82.90818787
Thu Nov 09 13:06:20 EST 2017,06:19.8,-76.30650697,36.9445253,12.75,3,-33.70000076,270.9,-0.03830723,6.7803793,1.53228903,-0.0721354,-,34.50980377,0.0099375,-,-,60.79999924,18.31061935,2272,-,-110.5643082,36.94452667,-76.3065033,28.62745094,28.52093697,30.44718933,170.1053619
Thu Nov 09 13:06:23 EST 2017,06:22.3,-76.30702379,36.94452672,15.75,4,-32.40000153,269.9,0.2681506,9.34696388,2.29843354,0.00623924,-,48.62745285,-0.03410519,-,-,60.79999924,18.49724007,2115,-,-106.2992172,36.94452667,-76.30702209,43.92156982,35.23174286,36.03952789,129.719223
Thu Nov 09 13:06:25 EST 2017,06:24.5,-76.30741309,36.94452933,17.5,4,-31.89999962,271,-0.30645782,8.92558384,2.37504816,-0.03897595,-,40.7843132,-0.05765412,-,-,60.79999924,18.73822594,2348,-,-104.6587906,36.94453049,-76.30741119,46.27450943,39.14638519,41.63187027,122.6023483
Thu Nov 09 13:06:27 EST 2017,06:26.6,-76.30788291,36.94451662,20.5,4,-31.20000076,269.3,0.22984336,8.08282471,3.44765043,-0.08493453,-,40.7843132,-0.09398575,-,-,60.79999924,19.02548981,2654,-,-102.3622055,36.94451523,-76.30788422,11.76470566,45.85719299,46.60284042,118.8212891
Thu Nov 09 13:06:29 EST 2017,06:28.6,-76.30834945,36.9445094,19.75,3,-31.89999962,268.1,-0.57460839,8.50420475,2.18351197,-0.08407557,-,40.7843132,0.023989,-,-,60.79999924,19.25616646,1858,-,-104.6587906,36.9445076,-76.30834961,43.52941132,44.17948914,41.63187027,118.8212891
Thu Nov 09 13:06:31 EST 2017,06:30.7,-76.30877749,36.94448596,19.5,3,-33,264.4,0.84275901,9.15542698,2.45166254,-0.05074468,-,40.7843132,-0.02969982,-,-,60.79999924,19.51984215,1977,-,-108.2677155,36.94448471,-76.30877686,22.74509811,43.62025452,45.36009598,124.365242
Thu Nov 09 13:06:33 EST 2017,06:32.8,-76.30925696,36.94444477,21.5,3,-33.40000153,264.2,0.68953007,9.04050541,3.25611424,0.00103003,-,40.7843132,-0.04050853,-,-,60.79999924,19.80931282,2081,-,-109.5800552,36.94444656,-76.30925751,7.45098066,48.09413147,48.46695328,109.613945
Thu Nov 09 13:06:35 EST 2017,06:35.0,-76.30973707,36.94442142,21.5,3,-35.40000153,265,-0.76614451,7.66144562,3.17949986,-0.13183564,-,18.4313736,-0.15054554,-,-,60.79999924,20.08690071,1683,-,-116.1417389,36.94441986,-76.30973816,9.4117651,48.09413147,47.84558105,109.613945
Thu Nov 09 13:06:38 EST 2017,06:37.1,-76.310457,36.94436537,21.25,3,-35.79999924,263.5,0.49799395,8.35097599,3.79241538,-0.04468286,-,18.4313736,-0.0627197,-,-,60.79999924,20.35904503,1638,-,-117.4540634,36.94436646,-76.31045532,5.49019623,47.53489685,47.84558105,-
Thu Nov 09 13:06:40 EST 2017,06:39.3,-76.31091477,36.94433178,20.5,3,-35.90000153,265.1,-0.19153613,9.00219822,2.79642749,-0.03567018,-,23.52941132,-0.04275353,-,-,60.79999924,20.60780525,1580,-,-117.7821579,36.94433212,-76.31091309,14.50980377,45.85719299,45.9814682,-
Thu Nov 09 13:06:42 EST 2017,06:41.3,-76.31138543,36.94430071,21,3,-36.5,266,0,8.73404789,3.21780705,-0.03217775,-,23.52941132,-0.04984132,-,-,60.79999924,20.86373329,1667,-,-119.7506561,36.94430161,-76.31138611,13.33333397,46.97566223,47.22420883,47.24560547
Thu Nov 09 13:06:44 EST 2017,06:43.4,-76.31186937,36.94426774,21.5,4,-37.5,266,0.30645782,8.38928318,3.67749381,-0.04674524,-,23.52941132,-0.06542606,-,-,60.79999924,21.12070084,1723,-,-123.0314941,36.94426727,-76.31186676,10.98039246,48.09413147,47.84558105,26.15133476
Thu Nov 09 13:06:46 EST 2017,06:45.6,-76.31235976,36.94424125,21.75,4,-38.59999847,265.7,0.03830723,8.50420475,3.75410819,-0.02080679,-,18.8235302,-0.05206808,-,-,60.79999924,21.378685,1683,-,-126.6404114,36.94424057,-76.31236267,10.1960783,48.65336227,48.46695328,26.65476608
Thu Nov 09 13:06:48 EST 2017,06:47.8,-76.31284625,36.94421531,21.75,4,-39,265.9,1.26413846,9.19373417,4.55855989,0.07296568,-,16.07843208,0.0543257,-,-,60.79999924,21.62603951,1656,-,-127.9527588,36.94421387,-76.31284332,5.88235283,48.65336227,47.84558105,26.65476608
Thu Nov 09 13:06:50 EST 2017,06:49.8,-76.3133193,36.94418874,21,4,-39,266.1,0.42137951,8.92558384,3.715801,0.00813426,-,16.07843208,-0.01318661,-,-,60.79999924,21.85730743,1605,-,-127.9527588,36.94418716,-76.31331635,6.27450991,46.97566223,46.60284042,-
Thu Nov 09 13:06:52 EST 2017,06:52.0,-76.31378343,36.94416444,20.5,3,-39.59999847,266.1,0.2681506,8.96389103,3.79241538,-0.00407002,-,15.68627453,-0.03927689,-,-,60.79999924,22.07292747,1587,-,-129.9212494,36.94416428,-76.31378174,6.27450991,45.85719299,45.36009598,-
Thu Nov 09 13:06:52 EST 2017,06:54.1,-76.31378343,36.94416444,20.5,3,-39.59999847,266.1,-0.07661445,8.58081913,4.29040956,0.01868838,-,15.68627453,0.01582779,-,-,60.79999924,22.26768494,1495,-,-129.9212494,36.94416428,-76.31378174,5.49019623,45.85719299,43.49598312,-
Thu Nov 09 13:06:57 EST 2017,06:56.3,-76.31486915,36.94410148,17.75,3,-40.59999847,265.8,0.22984336,8.23605347,5.13316822,0.01040728,-,14.50980377,-0.02907094,-,-,60.79999924,22.42534256,1392,-,-133.2020874,36.94410324,-76.31487274,4.70588255,39.705616,39.76775742,-
Thu Nov 09 13:07:00 EST 2017,06:59.3,-76.31537593,36.94407996,14,4,-41.40000153,268.1,0.57460839,8.19774628,5.74608421,0.0411709,-,14.11764717,0.0240784,-,-,60.79999924,22.51361084,1459,-,-135.8267822,36.94408035,-76.31537628,4.70588255,31.31710625,32.31130219,-
Thu Nov 09 13:07:02 EST 2017,07:01.4,-76.31556511,36.944059,8.25,4,-40,265.7,0.42137951,8.31266785,4.8267107,-0.00020516,-,13.72549057,-0.00254377,-,-,60.79999924,22.48483849,1186,-,-131.2335968,36.94405746,-76.31556702,3.92156863,18.45472336,19.26250648,-
Thu Nov 09 13:07:04 EST 2017,07:03.4,-76.31568279,36.94405907,5,4,-39.59999847,265.9,0.15322891,8.73404789,3.83072281,-0.00868374,-,13.72549057,-0.02735159,-,-,60.79999924,22.38026428,843,-,-129.9212494,36.94405746,-76.31568146,3.52941179,11.18468189,10.56331062,-
Thu Nov 09 13:07:07 EST 2017,07:06.1,-76.31580775,36.94404736,3.75,4,-39.90000153,266.2,0.15322891,8.96389103,3.25611424,-0.00980281,-,13.72549057,-0.02737513,-,-,60.79999924,22.25589371,961,-,-130.9055176,36.94404602,-76.31581116,3.52941179,8.3885107,8.07782555,-
Thu Nov 09 13:07:11 EST 2017,07:10.5,-76.31601648,36.94404268,5,4,-40.70000076,265.6,0,8.96389103,2.94965649,-0.01022609,-,13.72549057,-0.03772166,-,-,60.79999924,22.25589371,1383,-,-133.5301819,36.94404221,-76.31601715,3.52941179,11.18468189,11.18468189,-
Thu Nov 09 13:07:13 EST 2017,07:12.6,-76.31614295,36.94403219,5.75,4,-39.90000153,265.1,0.03830723,8.81066227,3.33272886,-0.02075583,-,13.72549057,-0.03942779,-,-,60.79999924,22.17652321,1602,-,-130.9055176,36.94403076,-76.31613922,7.45098066,12.86238289,13.04879475,28.28207016
Thu Nov 09 13:07:15 EST 2017,07:14.8,-76.3162742,36.9440255,6,4,-39.90000153,265,0.03830723,8.96389103,3.40934324,-0.00338185,-,15.68627453,-0.04465231,-,-,60.79999924,22.09850883,1520,-,-130.9055176,36.94402695,-76.31627655,6.27450991,13.42161655,13.04879475,28.28207016
Thu Nov 09 13:07:17 EST 2017,07:16.9,-76.31639952,36.94401468,5.75,4,-39.29999924,265.3,-0.19153613,9.27034855,2.52827692,-0.00130183,-,15.68627453,-0.02260978,-,-,60.79999924,22.01655197,1485,-,-128.9370117,36.9440155,-76.31639862,12.54901981,12.86238289,12.42742348,-
Thu Nov 09 13:07:19 EST 2017,07:18.9,-76.31653576,36.94400317,6.25,4,-39.09999847,265.1,-0.2681506,9.11711979,2.29843354,-0.01820396,-,15.68627453,-0.04083465,-,-,62.59999847,21.96207809,1784,-,-128.280838,36.94400406,-76.31653595,17.25490189,13.98085213,15.53427982,36.43410873
Thu Nov 09 13:07:21 EST 2017,07:21.0,-76.31671366,36.94398876,8.5,4,-38.79999924,266.4,-0.15322891,9.15542698,3.06457806,-0.00174079,-,15.68627453,-0.01908009,-,-,62.59999847,21.95511436,1625,-,-127.2965851,36.9439888,-76.31671143,15.68627453,19.01395798,21.12662125,111.137764
Thu Nov 09 13:07:24 EST 2017,07:23.2,-76.31707822,36.9439759,11.25,4,-39.09999847,266.7,-0.19153613,9.15542698,3.06457806,0.00336415,-,24.31372643,-0.0376503,-,-,62.59999847,21.97908211,1491,-,-128.280838,36.94397736,-76.31707764,16.86274529,25.16553307,24.85484695,95.28884125
Thu Nov 09 13:07:26 EST 2017,07:25.2,-76.31734631,36.94396031,11.75,4,-39.09999847,265.8,-0.03830723,9.04050541,2.52827692,0.00018324,-,24.31372643,-0.04274556,-,-,62.59999847,22.01284027,1499,-,-128.280838,36.9439621,-76.31734467,17.64705849,26.2840004,26.09758949,29.17756844
Thu Nov 09 13:07:28 EST 2017,07:27.4,-76.31761979,36.94394178,12.75,3,-39.20000076,265.4,-1.99197578,9.46188545,1.80043972,0.00548333,-,64.31372833,-0.00185561,-,-,62.59999847,22.06120491,1786,-,-128.6089325,36.94394302,-76.31761932,61.56863022,28.52093697,27.96170425,44.83732986
Thu Nov 09 13:07:30 EST 2017,07:29.5,-76.31795953,36.94390899,16,4,-39.70000076,262.5,0.9576807,8.54251194,3.75410819,-0.02482969,-,64.31372833,-0.04350302,-,-,62.59999847,22.19397736,2820,-,-130.2493439,36.94390869,-76.31796265,9.01960754,35.79098129,38.52501297,193.3202972
Thu Nov 09 13:07:32 EST 2017,07:31.6,-76.3183422,36.94387555,16.5,3,-39.09999847,264.8,1.64721072,7.66144562,6.12915611,0.03314358,-,64.31372833,0.00112851,-,-,62.59999847,22.29977036,1894,-,-128.280838,36.94387436,-76.31834412,4.70588255,36.90944672,35.41815948,193.3202972
Thu Nov 09 13:07:34 EST 2017,07:33.8,-76.31863192,36.94385824,11.75,3,-39.09999847,266.2,0.76614451,7.73806,5.93762016,0.01097906,-,13.72549057,-0.00234497,-,-,62.59999847,22.31018448,1084,-,-128.280838,36.9438591,-76.31863403,3.92156863,26.2840004,23.61210442,-
Thu Nov 09 13:07:36 EST 2017,07:35.9,-76.31879492,36.94385266,6.25,3,-38.90000153,266.3,0.72783732,7.85298157,5.86100578,0.02567625,-,13.72549057,-0.00395987,-,-,62.59999847,22.21279716,928,-,-127.6246796,36.94385147,-76.31879425,3.92156863,13.98085213,9.94193935,-
Thu Nov 09 13:07:39 EST 2017,07:38.1,-76.31883568,36.94385119,0,3,-38.40000153,0,0.22984336,8.81066227,3.56257224,-0.01473986,-,14.11764717,-0.03061229,-,-,62.59999847,22.21279716,638,-,-125.9842606,36.94385147,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:07:41 EST 2017,07:40.3,-76.31883754,36.94384702,0,3,-38.09999847,0,0.30645782,8.81066227,3.56257224,-0.0117231,-,14.11764717,-0.03039195,-,-,62.59999847,22.21279716,673,-,-124.9999924,36.94384766,-76.31884003,3.92156863,0,0,-
Thu Nov 09 13:07:43 EST 2017,07:42.5,-76.31883819,36.94384347,0,3,-38,0,0.2681506,8.77235508,3.52426481,-0.01692063,-,14.11764717,-0.03423153,-,-,62.59999847,22.21279716,654,-,-124.6719132,36.94384384,-76.31884003,4.31372547,0,0,-
Thu Nov 09 13:07:45 EST 2017,07:44.5,-76.31883848,36.94384146,0,3,-37.79999924,0,0.19153613,8.73404789,3.52426481,-0.02073205,-,14.11764717,-0.03940396,-,-,62.59999847,22.21279716,674,-,-124.0157471,36.94384003,-76.31884003,3.92156863,0,0,-
Thu Nov 09 13:07:47 EST 2017,07:46.7,-76.31883747,36.94384047,0,3,-37.79999924,0,0.45968673,8.81066227,3.63918662,-0.00814289,-,13.72549057,-0.02681051,-,-,62.59999847,22.21279716,666,-,-124.0157471,36.94384003,-76.31884003,3.92156863,0,0,-
Thu Nov 09 13:07:49 EST 2017,07:48.9,-76.31883542,36.94383909,0,3,-37.79999924,0,0.22984336,8.81066227,3.56257224,-0.01534278,-,13.72549057,-0.03116337,-,-,62.59999847,22.21279716,671,-,-124.0157471,36.94384003,-76.3188324,3.92156863,0,0,-
Thu Nov 09 13:07:52 EST 2017,07:51.2,-76.31883468,36.94383908,0,3,-37.70000076,0,0,8.77235508,3.37103605,-0.02302134,-,13.72549057,-0.04169409,-,-,62.59999847,22.21279716,658,-,-123.6876679,36.94384003,-76.3188324,3.92156863,0,0,-
Thu Nov 09 13:07:54 EST 2017,07:53.2,-76.31883464,36.94383913,0,3,-37.70000076,0,0.30645782,8.84896946,3.60087943,-0.00663936,-,13.72549057,-0.02530648,-,-,62.59999847,22.21279716,670,-,-123.6876679,36.94384003,-76.3188324,3.92156863,0,0,-
Thu Nov 09 13:07:56 EST 2017,07:55.4,-76.31883466,36.94383915,0,3,-37.70000076,0,0.15322891,8.77235508,3.44765043,-0.01782452,-,13.72549057,-0.04242681,-,-,62.59999847,22.21279716,667,-,-123.6876679,36.94384003,-76.3188324,3.52941179,0,0,-
Thu Nov 09 13:07:58 EST 2017,07:57.6,-76.31883468,36.94383915,0,3,-37.70000076,0,0.22984336,8.73404789,3.52426481,-0.01680056,-,14.11764717,-0.0393166,-,-,62.59999847,22.21279716,663,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:00 EST 2017,07:59.6,-76.31883471,36.94383917,0,3,-37.70000076,0,0.2681506,8.84896946,3.52426481,-0.01353517,-,14.11764717,-0.0334103,-,-,62.59999847,22.21279716,657,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:02 EST 2017,08:01.8,-76.31883472,36.94383917,0,3,-37.70000076,0,0.07661445,8.6957407,3.40934324,-0.02885687,-,14.11764717,-0.0475316,-,-,62.59999847,22.21279716,654,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:04 EST 2017,08:03.9,-76.31883475,36.94383919,0,3,-37.70000076,0,0.15322891,8.77235508,3.48595762,-0.01395889,-,14.11764717,-0.0297784,-,-,62.59999847,22.21279716,664,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:07 EST 2017,08:06.2,-76.31883478,36.94383918,0,3,-37.70000076,0,0.03830723,8.81066227,3.40934324,-0.01057385,-,14.11764717,-0.03171477,-,-,62.59999847,22.21279716,663,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:09 EST 2017,08:08.4,-76.3188348,36.94383919,0,3,-37.70000076,0,0.2681506,8.84896946,3.52426481,-0.01435417,-,14.11764717,-0.03765823,-,-,62.59999847,22.21279716,669,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:11 EST 2017,08:10.7,-76.31883481,36.9438392,0,3,-37.70000076,0,0.19153613,8.77235508,3.52426481,-0.01824664,-,13.72549057,-0.03284216,-,-,62.59999847,22.21279716,654,-,-123.6876679,36.94384003,-76.3188324,3.92156863,0,0,-
Thu Nov 09 13:08:13 EST 2017,08:12.7,-76.31883481,36.94383921,0,3,-37.70000076,0,0.2681506,8.92558384,3.52426481,-0.0024153,-,13.72549057,-0.02108097,-,-,62.59999847,22.21279716,669,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:15 EST 2017,08:14.7,-76.31883482,36.94383918,0,3,-37.70000076,0,0.45968673,8.92558384,3.60087943,0.00121635,-,13.72549057,-0.01744805,-,-,62.59999847,22.21279716,659,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:17 EST 2017,08:16.7,-76.31883484,36.94383917,0,3,-37.70000076,0,-0.03830723,8.6957407,3.37103605,-0.03029931,-,13.72549057,-0.0227034,-,-,62.59999847,22.21279716,660,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:19 EST 2017,08:18.8,-76.31883487,36.94383916,0,3,-37.70000076,0,0.2681506,8.73404789,3.56257224,-0.01907408,-,13.72549057,-0.03791989,-,-,62.59999847,22.21279716,664,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:21 EST 2017,08:20.8,-76.31883488,36.94383914,0,3,-37.70000076,0,0.19153613,8.88727665,3.56257224,-0.00478661,-,13.72549057,-0.02345313,-,-,62.59999847,22.21279716,669,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:23 EST 2017,08:22.9,-76.3188349,36.94383914,0,3,-37.70000076,0,0.19153613,8.77235508,3.48595762,-0.01855904,-,13.72549057,-0.03723022,-,-,62.59999847,22.21279716,665,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:25 EST 2017,08:24.9,-76.31883493,36.94383912,0,3,-37.70000076,0,0.15322891,8.84896946,3.52426481,-0.01324496,-,13.72549057,-0.03723022,-,-,62.59999847,22.21279716,657,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:27 EST 2017,08:26.9,-76.31883493,36.94383911,0,3,-37.70000076,0,0.34476504,8.77235508,3.56257224,-0.01527941,-,13.72549057,-0.0338761,-,-,62.59999847,22.21279716,660,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:29 EST 2017,08:29.0,-76.31883493,36.9438391,0,3,-37.70000076,0,0.22984336,8.88727665,3.52426481,-0.01746884,-,13.72549057,-0.02471177,-,-,64.40000153,22.21279716,668,-,-123.6876679,36.94384003,-76.3188324,3.92156863,0,0,-
Thu Nov 09 13:08:31 EST 2017,08:31.1,-76.31883494,36.94383909,0,3,-37.70000076,0,0.49799395,8.73404789,3.715801,-0.0171973,-,13.72549057,-0.03079333,-,-,64.40000153,22.21279716,665,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:34 EST 2017,08:33.3,-76.31883496,36.94383908,0,3,-37.70000076,0,0.19153613,8.84896946,3.48595762,-0.01129842,-,14.11764717,-0.02996714,-,-,64.40000153,22.21279716,666,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:39 EST 2017,08:38.9,-76.31883502,36.94383907,0,3,-37.70000076,0,0.07661445,8.6957407,3.44765043,-0.01296895,-,14.11764717,-0.04609887,-,-,64.40000153,22.21279716,667,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
Thu Nov 09 13:08:41 EST 2017,08:41.1,-76.31883502,36.94383906,0,3,-37.70000076,0,0.07661445,8.73404789,3.37103605,-0.02663344,-,14.11764717,-0.04755564,-,-,64.40000153,22.21279716,662,-,-123.6876679,36.94384003,-76.3188324,3.92156863,0,0,-
Thu Nov 09 13:08:44 EST 2017,08:43.2,-76.31883504,36.94383906,0,3,-37.70000076,0,0.22984336,8.81066227,3.56257224,-0.01150011,-,14.11764717,-0.03061229,-,-,64.40000153,22.21279716,658,-,-123.6876679,36.94384003,-76.3188324,3.92156863,0,0,-
Thu Nov 09 13:08:46 EST 2017,08:45.3,-76.31883504,36.94383906,0,3,-37.70000076,0,0.2681506,8.88727665,3.60087943,-0.01633574,-,14.11764717,-0.03050999,-,-,64.40000153,22.21279716,672,-,-123.6876679,36.94384003,-76.3188324,3.92156863,0,0,-
Thu Nov 09 13:08:48 EST 2017,08:47.6,-76.31883505,36.94383907,0,3,-37.70000076,0,0.15322891,8.84896946,3.40934324,-0.01360839,-,13.72549057,-0.03003793,-,-,64.40000153,22.21279716,654,-,-123.6876679,36.94384003,-76.3188324,3.92156863,0,0,-
Thu Nov 09 13:08:50 EST 2017,08:49.6,-76.31883505,36.94383906,0,3,-37.70000076,0,0.2681506,8.84896946,3.52426481,-0.00967228,-,14.11764717,-0.02834043,-,-,64.40000153,22.21279716,664,-,-123.6876679,36.94384003,-76.3188324,3.92156863,0,0,-
Thu Nov 09 13:08:52 EST 2017,08:51.7,-76.31883505,36.94383906,0,3,-37.70000076,0,0.15322891,8.88727665,3.40934324,-0.01465149,-,14.11764717,-0.02922811,-,-,64.40000153,22.21279716,658,-,-123.6876679,36.94384003,-76.3188324,4.31372547,0,0,-
