GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Tue Oct 24 17:56:58 EDT 2017,56:57.6,-76.03791726,36.77616156,20.5,9,-31.89999962,126.1,-0.03830723,5.09486103,8.04451752,0.04549363,-,29.41176605,-0.02900022,-,-,77,21.17700195,2030,-,-104.6587906,36.77616119,-76.03791809,21.96078491,45.85719299,45.36009598,116.8302612
Tue Oct 24 17:56:59 EDT 2017,56:59.4,-76.0377288,36.77604651,21,10,-32.09999847,125.8,-0.22984336,5.5162406,7.77636719,0.0223687,-,25.09803963,0.08105072,-,-,77,21.54086876,2113,-,-105.3149567,36.77604675,-76.03772736,16.07843208,46.97566223,48.46695328,120.062027
Tue Oct 24 17:57:01 EDT 2017,57:01.3,-76.03735372,36.77582109,20.5,10,-31,127.2,0.03830723,5.66946983,8.19774628,0.02131068,-,18.4313736,0.03710018,-,-,77,21.91151047,1733,-,-101.7060394,36.77582169,-76.03735352,9.4117651,45.85719299,49.70969391,58.40290451
Tue Oct 24 17:57:03 EDT 2017,57:03.1,-76.03695433,36.77557286,22,10,-31.70000076,126.6,-0.15322891,5.01824665,8.77235508,0.05658068,-,16.07843208,0.03067278,-,-,77,22.2644558,1712,-,-104.0026245,36.77557373,-76.03695679,6.66666698,49.21259689,49.0883255,58.40290451
Tue Oct 24 17:57:04 EDT 2017,57:04.5,-76.03675333,36.77546567,22,10,-32,126.4,0.2681506,4.40533113,7.50821638,0.02450879,-,19.6078434,-0.11189707,-,-,77,22.60038567,1671,-,-104.9868774,36.77546692,-76.03675079,9.4117651,49.21259689,48.46695328,-
Tue Oct 24 17:57:06 EDT 2017,57:06.4,-76.03637746,36.7752125,21.5,11,-31.29999924,129.3,-0.19153613,5.09486103,7.20175886,-0.08152908,-,20.3921566,-0.10022179,-,-,77,22.91994476,1658,-,-102.6902847,36.77521133,-76.03637695,12.15686321,48.09413147,47.84558105,-
Tue Oct 24 17:57:07 EDT 2017,57:07.4,-76.03616893,36.77510224,22,11,-31.70000076,128.3,-0.61291564,5.09486103,7.69975281,-0.03777081,-,18.4313736,0.10172173,-,-,77,23.23151588,1678,-,-104.0026245,36.77510071,-76.03617096,9.8039217,49.21259689,47.84558105,-
Tue Oct 24 17:57:09 EDT 2017,57:08.7,-76.03577336,36.77488163,21.25,10,-32.29999924,126.7,-0.42137951,5.63116217,8.96389103,0.09894758,-,19.6078434,-0.01514459,-,-,77,23.53539467,1646,-,-105.9711227,36.77488327,-76.03577423,10.58823586,47.53489685,47.84558105,-
Tue Oct 24 17:57:09 EDT 2017,57:09.6,-76.03577336,36.77488163,21.25,10,-32.29999924,126.7,0.11492168,4.86501789,8.38928318,-0.00894189,-,17.64705849,-0.03869735,-,-,77,23.82428169,1651,-,-105.9711227,36.77488327,-76.03577423,10.58823586,47.53489685,47.22420883,-
Tue Oct 24 17:57:10 EDT 2017,57:10.4,-76.03558525,36.77475961,21.25,10,-31.79999924,125.5,-0.15322891,4.90332508,8.58081913,-0.00826845,-,16.07843208,0.00790334,-,-,77,24.1062088,1632,-,-104.3307037,36.7747612,-76.0355835,6.66666698,47.53489685,47.22420883,-
Tue Oct 24 17:57:11 EDT 2017,57:11.5,-76.03539736,36.77465777,21.25,10,-31.89999962,124.1,-0.45968673,4.71178913,7.54652357,-0.07289082,-,16.47058868,-0.09158057,-,-,77,24.37402344,1596,-,-104.6587906,36.7746582,-76.03540039,6.27450991,47.53489685,46.60284042,-
Tue Oct 24 17:57:12 EDT 2017,57:12.4,-76.03519676,36.77455647,21,10,-32,122.1,-0.07661445,5.36301184,8.08282471,-0.01940097,-,24.70588303,-0.01082365,-,-,77,24.62823105,1613,-,-104.9868774,36.77455521,-76.0351944,16.07843208,46.97566223,45.9814682,-
Tue Oct 24 17:57:13 EDT 2017,57:13.2,-76.03499865,36.77446442,21,10,-31.79999924,119.8,0.22984336,5.5162406,7.69975281,-0.00721277,-,21.17647171,-0.03386031,-,-,77,24.88374901,1719,-,-104.3307037,36.77446365,-76.03499603,13.33333397,46.97566223,46.60284042,-
Tue Oct 24 17:57:14 EDT 2017,57:14.3,-76.03479061,36.7743862,21,9,-31.60000038,115.8,-0.07661445,5.24809027,7.24006605,0.03097055,-,20.7843132,-0.08812696,-,-,78.80000305,25.14053535,1659,-,-103.6745453,36.77438736,-76.03479004,12.15686321,46.97566223,47.22420883,62.47812653
Tue Oct 24 17:57:15 EDT 2017,57:15.1,-76.03457738,36.77430423,21,9,-31.70000076,114,-0.19153613,5.13316822,7.46990919,-0.0156354,-,20.7843132,-0.07556301,-,-,78.80000305,25.39148712,1663,-,-104.0026245,36.77430344,-76.03457642,11.76470566,46.97566223,47.22420883,62.47812653
Tue Oct 24 17:57:16 EDT 2017,57:16.0,-76.03434615,36.77423087,21.25,9,-32,110.9,0.61291564,6.05254173,8.35097599,0.07219869,-,20.3921566,0.05355847,-,-,78.80000305,25.63679695,1673,-,-104.9868774,36.77423096,-76.03434753,11.76470566,47.53489685,47.22420883,62.47812653
Tue Oct 24 17:57:17 EDT 2017,57:17.0,-76.03412034,36.77417233,21.25,9,-32,107.6,0.07661445,5.43962622,7.31668043,-0.0008566,-,21.56862831,-0.04785206,-,-,78.80000305,25.87665749,1674,-,-104.9868774,36.77417374,-76.03411865,11.76470566,47.53489685,47.22420883,62.47812653
Tue Oct 24 17:57:18 EDT 2017,57:17.9,-76.03389414,36.77411581,21.5,10,-31.89999962,107.5,-0.61291564,5.28639746,8.27436066,0.02185661,-,21.17647171,0.00319918,-,-,78.80000305,26.11124611,1691,-,-104.6587906,36.77411652,-76.0338974,12.94117641,48.09413147,47.22420883,-
Tue Oct 24 17:57:19 EDT 2017,57:18.7,-76.03366254,36.77405792,21.5,10,-31.89999962,107,-1.57059634,4.36702394,8.23605347,-0.01733196,-,16.47058868,-0.03600276,-,-,78.80000305,26.34073448,1636,-,-104.6587906,36.7740593,-76.03366089,6.66666698,48.09413147,47.22420883,-
Tue Oct 24 17:57:20 EDT 2017,57:19.8,-76.03342883,36.77400766,21.5,10,-31.10000038,105.5,-1.41736746,4.97993946,8.27436066,-0.01350589,-,20,-0.00467253,-,-,78.80000305,26.56529045,1634,-,-102.0341187,36.77400589,-76.03343201,10.98039246,48.09413147,47.22420883,-
Tue Oct 24 17:57:21 EDT 2017,57:20.6,-76.03319337,36.77399608,21.25,9,-31,99.5,-0.68953007,5.05655384,8.42759037,0.02484443,-,20,0.00465839,-,-,78.80000305,26.7850647,1632,-,-101.7060394,36.77399445,-76.0331955,10.98039246,47.53489685,47.22420883,-
Tue Oct 24 17:57:21 EDT 2017,57:21.5,-76.03319337,36.77399608,21.25,9,-31,99.5,-0.5363012,4.78840351,7.431602,-0.07815337,-,20.3921566,0.01788361,-,-,78.80000305,27.00021362,1639,-,-101.7060394,36.77399445,-76.0331955,11.37254906,47.53489685,47.22420883,-
Tue Oct 24 17:57:22 EDT 2017,57:22.6,-76.03295685,36.77396686,21.25,10,-30.70000076,98.8,-0.42137951,4.75009632,9.27034855,0.08168966,-,16.47058868,-0.09163939,-,-,78.80000305,27.21088028,1646,-,-100.7217865,36.77396774,-76.03295898,6.66666698,47.53489685,47.22420883,-
Tue Oct 24 17:57:23 EDT 2017,57:23.4,-76.03271611,36.77394007,21.25,10,-30.60000038,98.3,0.22984336,5.40131903,8.35097599,-0.00791307,-,16.47058868,0.01442994,-,-,78.80000305,27.417202,1629,-,-100.3936997,36.77394104,-76.03271484,6.66666698,47.53489685,47.22420883,-
Tue Oct 24 17:57:24 EDT 2017,57:24.2,-76.03247945,36.77391432,21.25,10,-30.29999924,97.6,-0.34476504,5.20978308,8.35097599,0.00848651,-,17.25490189,0.00430141,-,-,78.80000305,27.61297417,1622,-,-99.40944672,36.77391434,-76.03247833,7.05882359,47.53489685,46.60284042,-
Tue Oct 24 17:57:25 EDT 2017,57:25.2,-76.03224592,36.77388441,21,10,-30.20000076,97.6,-0.34476504,5.28639746,8.46589756,0.03702289,-,17.64705849,-0.03955488,-,-,77,27.8047924,1610,-,-99.08136749,36.77388382,-76.03224945,8.23529434,46.97566223,46.60284042,-
Tue Oct 24 17:57:26 EDT 2017,57:26.1,-76.03201921,36.7738624,20.75,10,-30.60000038,97.9,0.42137951,5.09486103,8.23605347,0.00714433,-,16.07843208,0.02942848,-,-,77,27.98655891,1604,-,-100.3936997,36.77386093,-76.03202057,6.66666698,46.41642761,45.9814682,-
Tue Oct 24 17:57:27 EDT 2017,57:26.9,-76.03179151,36.77384423,20.75,9,-30.79999924,98,1.03429508,5.66946983,9.46188545,0.08056315,-,16.07843208,0.12972374,-,-,77,28.16472626,1588,-,-101.0498657,36.77384567,-76.03179169,6.66666698,46.41642761,45.9814682,-
Tue Oct 24 17:57:28 EDT 2017,57:28.0,-76.03156639,36.77381398,20.5,10,-30.89999962,98.5,0.22984336,4.90332508,9.76834297,0.13340718,-,23.92156982,0.11478791,-,-,77,28.33330727,1600,-,-101.3779526,36.77381516,-76.03156281,13.72549057,45.85719299,45.36009598,-
Tue Oct 24 17:57:29 EDT 2017,57:28.8,-76.03133303,36.77379039,20.75,11,-30.5,98.9,0.57460839,0.99598789,9.53849983,-0.00163645,-,23.52941132,-0.02030191,-,-,77,28.50465012,1669,-,-100.0656204,36.77379227,-76.03133392,14.90196133,46.41642761,45.9814682,49.80196381
Tue Oct 24 17:57:30 EDT 2017,57:29.7,-76.03110154,36.77377415,20.75,9,-29.60000038,98.9,2.26012635,2.52827692,8.1211319,-0.03730316,-,23.13725471,-0.06706025,-,-,77,28.67269516,1610,-,-97.11286163,36.77377319,-76.03110504,14.50980377,46.41642761,45.9814682,49.80196381
Tue Oct 24 17:57:31 EDT 2017,57:30.8,-76.03087175,36.77374543,21,10,-29.29999924,98.3,0.68953007,2.37504816,9.00219822,-0.02934551,-,21.56862831,-0.04802034,-,-,77,28.84346008,1615,-,-96.1286087,36.77374649,-76.03086853,12.94117641,46.97566223,46.60284042,32.13544464
Tue Oct 24 17:57:31 EDT 2017,57:31.7,-76.03087175,36.77374543,21,10,-29.29999924,98.3,-0.03830723,2.98796368,9.99818611,0.08272952,-,21.17647171,-0.00194733,-,-,77,29.01099968,1651,-,-96.1286087,36.77374649,-76.03086853,12.54901981,46.97566223,46.60284042,32.13544464
Tue Oct 24 17:57:32 EDT 2017,57:32.5,-76.03063819,36.77372007,20.75,11,-29,98.2,-3.83072281,2.03028297,9.34696388,0.01353779,-,21.96078491,0.00297111,-,-,77,29.17540932,1644,-,-95.14435577,36.77371979,-76.03063965,13.33333397,46.41642761,46.60284042,32.13544464
Tue Oct 24 17:57:34 EDT 2017,57:33.7,-76.03017109,36.77368123,21,11,-28.29999924,96.7,0.22984336,6.7803793,6.05254173,-0.14701115,-,21.96078491,-0.23367777,-,-,77,29.34252739,1648,-,-92.84776306,36.77368164,-76.03017426,13.33333397,46.97566223,47.22420883,30.83740234
Tue Oct 24 17:57:34 EDT 2017,57:34.5,-76.03017109,36.77368123,21,11,-28.29999924,96.7,0.45968673,8.23605347,4.75009632,-0.0320977,-,22.35294151,0.02253509,-,-,77,29.50658226,1661,-,-92.84776306,36.77368164,-76.03017426,14.11764717,46.97566223,47.22420883,30.83740234
Tue Oct 24 17:57:35 EDT 2017,57:35.3,-76.02993116,36.77367774,21.25,11,-28.39999962,94,-2.60489154,4.86501789,7.73806,-0.02366677,-,16.47058868,0.08380669,-,-,77,29.66764832,1656,-,-93.17584991,36.77367783,-76.02993011,10.58823586,47.53489685,47.22420883,30.83740234
Tue Oct 24 17:57:36 EDT 2017,57:36.4,-76.0296943,36.77368309,21.25,10,-28,91,0,5.97592735,7.62313843,0.00638795,-,17.64705849,-0.05038749,-,-,77,29.82581711,1641,-,-91.86351776,36.77368164,-76.0296936,7.45098066,47.53489685,47.22420883,30.83740234
Tue Oct 24 17:57:37 EDT 2017,57:37.4,-76.02945267,36.77368552,21.25,11,-27.79999924,89.1,0.65122288,6.58884287,7.73806,0.04495621,-,18.4313736,0.05522266,-,-,77,29.98115921,1618,-,-91.20734406,36.77368546,-76.02944946,8.62745094,47.53489685,47.22420883,-
Tue Oct 24 17:57:38 EDT 2017,57:38.4,-76.02921936,36.77371682,21,11,-28.29999924,87.3,0.5363012,6.24407816,6.28238535,-0.07643229,-,20,-0.09512328,-,-,77,30.12825394,1617,-,-92.84776306,36.77371597,-76.02922058,10.98039246,46.97566223,46.60284042,-
Tue Oct 24 17:57:39 EDT 2017,57:39.3,-76.02898542,36.77375687,20.5,10,-28.39999962,84.6,0.03830723,7.58483076,6.09084892,-0.01996644,-,20.3921566,-0.00804321,-,-,77,30.27821922,1648,-,-93.17584991,36.77375793,-76.02898407,11.76470566,45.85719299,47.22420883,51.99915314
Tue Oct 24 17:57:40 EDT 2017,57:40.3,-76.02875598,36.7738096,20.75,4,-28.39999962,80.3,0.34476504,7.39329481,7.01022243,0.0581699,-,16.07843208,0.02163188,-,-,77,30.42557526,1628,-,-93.17584991,36.77381134,-76.02875519,7.45098066,46.41642761,47.22420883,51.99915314
Tue Oct 24 17:57:41 EDT 2017,57:41.3,-76.02853023,36.77386557,21,4,-28.10000038,75.7,1.14921677,7.35498762,7.85298157,0.12201947,-,18.4313736,0.10339636,-,-,77,30.57039261,1631,-,-92.19160461,36.77386475,-76.02853394,9.4117651,46.97566223,47.22420883,51.99915314
Tue Oct 24 17:57:42 EDT 2017,57:42.2,-76.02830065,36.77391532,21,4,-28.70000076,74.5,-0.15322891,7.27837324,6.93360806,0.04382282,-,18.4313736,0.02517297,-,-,77,30.71273041,1632,-,-94.16011047,36.77391434,-76.02829742,9.4117651,46.97566223,47.22420883,51.99915314
Tue Oct 24 17:57:43 EDT 2017,57:43.0,-76.02806975,36.77396743,21.25,4,-28.5,74.7,0.03830723,6.39730692,6.01423454,-0.08593911,-,16.86274529,-0.1046333,-,-,77,30.84739494,1632,-,-93.50393677,36.77396774,-76.02806854,6.66666698,47.53489685,46.60284042,-
Tue Oct 24 17:57:44 EDT 2017,57:44.2,-76.02784191,36.77401542,21,4,-28.5,74.5,-0.15322891,6.7803793,6.12915611,-0.049164,-,18.4313736,-0.02677915,-,-,77,30.97979355,1609,-,-93.50393677,36.77401352,-76.02783966,10.1960783,46.97566223,46.60284042,-
Tue Oct 24 17:57:45 EDT 2017,57:45.0,-76.02761242,36.774066,20.75,4,-28.60000038,74.7,-0.45968673,6.05254173,6.62715054,-0.06490803,-,18.8235302,0.03465495,-,-,77,31.1048069,1599,-,-93.83202362,36.77406693,-76.02761078,9.4117651,46.41642761,45.9814682,-
Tue Oct 24 17:57:46 EDT 2017,57:45.9,-76.02738441,36.77412045,21,4,-28.5,73.6,0.99598789,6.62715054,7.01022243,0.00759947,-,18.8235302,-0.0606951,-,-,77,31.2226181,1598,-,-93.50393677,36.77412033,-76.0273819,10.1960783,46.97566223,45.36009598,-
Tue Oct 24 17:57:47 EDT 2017,57:47.0,-76.02715769,36.77415591,20.5,4,-28.29999924,76.5,1.14921677,7.31668043,6.89530087,0.0505262,-,20,0.03446321,-,-,77,31.33849907,1587,-,-92.84776306,36.77415466,-76.02716064,10.98039246,45.85719299,45.36009598,-
Tue Oct 24 17:57:48 EDT 2017,57:48.0,-76.0269299,36.77417032,20.5,4,-28.39999962,81,0.84275901,7.39329481,6.4739213,-0.01530494,-,21.56862831,0.00576646,-,-,77,31.45754623,1607,-,-93.17584991,36.77416992,-76.02693176,12.94117641,45.85719299,45.9814682,50.60741806
Tue Oct 24 17:57:49 EDT 2017,57:49.1,-76.02670064,36.77418376,20.75,3,-28.70000076,86.2,-0.2681506,7.24006605,6.7803793,0.03050894,-,20.3921566,-0.04905475,-,-,77,31.57467842,1606,-,-94.16011047,36.77418518,-76.02670288,11.76470566,46.41642761,45.9814682,50.60741806
Tue Oct 24 17:57:50 EDT 2017,57:49.9,-76.02646628,36.77418374,20.75,4,-29.5,90.1,0.19153613,6.74207211,6.89530087,0.00224048,-,18.4313736,-0.04911091,-,-,77,31.69490051,1618,-,-96.78477478,36.77418518,-76.02646637,10.1960783,46.41642761,46.60284042,53.39668274
Tue Oct 24 17:57:51 EDT 2017,57:50.7,-76.02623145,36.77418202,21,4,-30.10000038,93,0.76614451,6.70376492,6.12915611,-0.05178589,-,18.4313736,-0.07046843,-,-,77,31.81321907,1616,-,-98.75328064,36.77418137,-76.02622986,9.4117651,46.97566223,46.60284042,53.39668274
Tue Oct 24 17:57:52 EDT 2017,57:51.9,-76.02599833,36.77416707,21,4,-30,94.3,0.61291564,7.16345167,6.32069254,0.00888353,-,19.6078434,-0.0238282,-,-,77,31.92967224,1612,-,-98.42519379,36.77416611,-76.02600098,9.4117651,46.97566223,46.60284042,53.39668274
Tue Oct 24 17:57:53 EDT 2017,57:52.7,-76.02576924,36.774138,20.75,5,-29.79999924,97.4,0.72783732,7.24006605,6.43561411,-0.01173584,-,19.6078434,-0.0094286,-,-,77,32.04430771,1620,-,-97.76902771,36.7741394,-76.02577209,10.98039246,46.41642761,46.60284042,53.39668274
Tue Oct 24 17:57:54 EDT 2017,57:53.6,-76.02553542,36.77409804,20.75,5,-29.60000038,101,0.68953007,7.58483076,6.09084892,0.0130983,-,18.8235302,-0.00556204,-,-,77,32.15716171,1625,-,-97.11286163,36.77409744,-76.02553558,9.4117651,46.41642761,46.60284042,-
Tue Oct 24 17:57:55 EDT 2017,57:54.8,-76.0253118,36.77405923,20.5,5,-29.70000076,102.5,1.9153614,6.62715054,6.51222849,-0.01395959,-,19.6078434,-0.0326292,-,-,77,32.26828384,1621,-,-97.44094849,36.7740593,-76.02531433,9.8039217,45.85719299,46.60284042,-
Tue Oct 24 17:57:56 EDT 2017,57:55.7,-76.02508323,36.77397157,21,4,-28.89999962,109.8,0.76614451,6.62715054,6.39730692,-0.03880602,-,18.4313736,-0.05748412,-,-,77,32.37770844,1619,-,-94.81626892,36.77397156,-76.02508545,10.58823586,46.97566223,46.60284042,-
Tue Oct 24 17:57:57 EDT 2017,57:56.6,-76.02488573,36.77389025,21,4,-29.29999924,113.9,0.8810662,7.01022243,6.58884287,0.00379777,-,20.3921566,-0.01486574,-,-,77,32.48547363,1619,-,-96.1286087,36.77389145,-76.02488708,10.98039246,46.97566223,46.60284042,-
Tue Oct 24 17:57:57 EDT 2017,57:57.6,-76.02488573,36.77389025,21,4,-29.29999924,113.9,0.80445176,6.89530087,6.66545773,0.00003582,-,21.56862831,-0.01862903,-,-,77,32.59161758,1633,-,-96.1286087,36.77389145,-76.02488708,12.94117641,46.97566223,46.60284042,-
Tue Oct 24 17:57:59 EDT 2017,57:58.7,-76.02449415,36.77370229,20.75,3,-29.89999962,121.8,0.42137951,7.39329481,6.39730692,-0.01410354,-,20.7843132,0.03461808,-,-,77,32.69618225,1619,-,-98.09711456,36.77370071,-76.02449036,11.76470566,46.41642761,46.60284042,-
Tue Oct 24 17:58:00 EDT 2017,57:59.8,-76.02430654,36.77359529,21,3,-30.20000076,123.9,0.07661445,7.24006605,8.23605347,0.13685673,-,19.2156868,0.11823864,-,-,77,32.79919434,1619,-,-99.08136749,36.7735939,-76.02430725,11.37254906,46.97566223,46.60284042,-
Tue Oct 24 17:58:00 EDT 2017,58:00.6,-76.02430654,36.77359529,21,3,-30.20000076,123.9,-0.30645782,6.35899973,6.89530087,0.01324821,-,18.4313736,-0.04300861,-,-,77,32.90069199,1611,-,-99.08136749,36.7735939,-76.02430725,9.01960754,46.97566223,46.60284042,-
Tue Oct 24 17:58:01 EDT 2017,58:01.4,-76.02411299,36.77347849,21,4,-29.20000076,125.2,-1.14921677,4.55855989,8.31266785,0.05051927,-,18.4313736,-0.02617577,-,-,77,33.00070572,1614,-,-95.80052948,36.77347946,-76.02411652,9.4117651,46.97566223,46.60284042,-
Tue Oct 24 17:58:03 EDT 2017,58:02.7,-76.023729,36.77325571,21,4,-28.10000038,125.2,-0.2681506,6.85699368,7.431602,-0.01166174,-,17.64705849,-0.01033015,-,-,77,33.09927368,1611,-,-92.19160461,36.77325439,-76.02372742,8.23529434,46.97566223,46.60284042,-
Tue Oct 24 17:58:03 EDT 2017,58:03.5,-76.023729,36.77325571,21,4,-28.10000038,125.2,0.07661445,6.62715054,6.93360806,-0.0032571,-,18.4313736,-0.04960849,-,-,77,33.19642258,1607,-,-92.19160461,36.77325439,-76.02372742,8.62745094,46.97566223,46.60284042,-
Tue Oct 24 17:58:04 EDT 2017,58:04.3,-76.02354303,36.77314796,20.75,4,-28.39999962,125.2,-0.34476504,6.01423454,6.74207211,-0.05935711,-,17.25490189,-0.00500213,-,-,77,33.29217911,1606,-,-93.17584991,36.77314758,-76.02354431,7.45098066,46.41642761,46.60284042,-
Tue Oct 24 17:58:05 EDT 2017,58:05.6,-76.0233534,36.77303592,20.75,4,-27.89999962,125.2,0.34476504,6.70376492,6.97191525,0.00556141,-,16.07843208,0.00018309,-,-,77,33.38217545,1602,-,-91.53543091,36.77303696,-76.02335358,8.23529434,46.41642761,45.9814682,-
Tue Oct 24 17:58:06 EDT 2017,58:06.4,-76.02316327,36.77292797,20.75,4,-27.60000038,125.2,0.2681506,6.58884287,6.32069254,-0.04987609,-,18.03921509,-0.06855799,-,-,77,33.47090149,1592,-,-90.55118561,36.77292633,-76.02316284,8.62745094,46.41642761,45.9814682,-
Tue Oct 24 17:58:07 EDT 2017,58:07.2,-76.0229756,36.77281525,20.5,4,-27.39999962,125.4,-0.07661445,7.01022243,6.85699368,-0.04218693,-,18.03921509,-0.00001526,-,-,77,33.55838776,1599,-,-89.8950119,36.7728157,-76.02297211,8.62745094,45.85719299,45.9814682,-
Tue Oct 24 17:58:08 EDT 2017,58:08.3,-76.02278996,36.77270604,20.5,4,-27.29999924,125.8,-0.34476504,7.66144562,5.47793341,-0.02027959,-,18.03921509,0.13725552,-,-,77,33.64466095,1590,-,-89.56692505,36.77270508,-76.022789,8.62745094,45.85719299,45.9814682,-
Tue Oct 24 17:58:09 EDT 2017,58:09.3,-76.02260373,36.77259865,20.5,3,-27.10000038,125.7,-0.34476504,5.7843914,7.54652357,-0.00995508,-,18.4313736,-0.12502615,-,-,77,33.72545624,1585,-,-88.91075897,36.77259827,-76.0226059,9.4117651,45.85719299,45.36009598,-
Tue Oct 24 17:58:10 EDT 2017,58:10.3,-76.0224185,36.77249804,20.25,4,-27.10000038,124.9,0.30645782,7.01022243,6.55053568,-0.00601548,-,20.3921566,-0.0318566,-,-,77,33.80514526,1581,-,-88.91075897,36.77249908,-76.02241516,11.37254906,45.29796219,45.36009598,-
Tue Oct 24 17:58:11 EDT 2017,58:11.2,-76.02222957,36.77239044,20.25,3,-27.10000038,125.5,0.11492168,5.7843914,8.27436066,0.07449293,-,20,0.02954696,-,-,77,33.88375092,1599,-,-88.91075897,36.77239227,-76.02223206,10.98039246,45.29796219,45.36009598,-
Tue Oct 24 17:58:12 EDT 2017,58:12.0,-76.02204754,36.77228568,20.25,3,-26.70000076,126.5,0,6.01423454,8.08282471,-0.00451963,-,18.4313736,-0.09171497,-,-,77,33.96129608,1575,-,-87.59842682,36.77228546,-76.02204895,9.4117651,45.29796219,45.36009598,-
Tue Oct 24 17:58:13 EDT 2017,58:13.2,-76.02185906,36.77217854,20.5,3,-26.5,126.2,0.11492168,6.66545773,6.35899973,-0.02335709,-,18.4313736,-0.01251422,-,-,77,34.03779602,1571,-,-86.94226074,36.77217865,-76.02185822,9.4117651,45.85719299,45.36009598,-
Tue Oct 24 17:58:14 EDT 2017,58:14.1,-76.02167852,36.77207066,20.25,3,-27,126.2,-0.15322891,7.16345167,8.27436066,-0.00170673,-,19.6078434,0.04697702,-,-,77,34.03779602,1581,-,-88.58267975,36.77207184,-76.02167511,10.58823586,45.29796219,45.36009598,-
Tue Oct 24 17:58:15 EDT 2017,58:15.5,-76.02149619,36.77196553,20.25,3,-27.5,125.3,-0.03830723,6.51222849,6.66545773,-0.0310775,-,19.2156868,-0.14737201,-,-,77,34.11328125,1586,-,-90.22309875,36.77196503,-76.02149963,10.1960783,45.29796219,45.36009598,-
Tue Oct 24 17:58:17 EDT 2017,58:16.7,-76.02112243,36.77175411,20.5,4,-28.5,124.7,0.34476504,6.35899973,6.62715054,-0.04409677,-,17.25490189,-0.09514857,-,-,77,34.1877594,1587,-,-93.50393677,36.77175522,-76.02112579,8.62745094,45.85719299,45.36009598,-
Tue Oct 24 17:58:18 EDT 2017,58:17.8,-76.02093125,36.77164799,20.5,4,-28.60000038,124.4,0.07661445,5.97592735,7.01022243,0.00137598,-,17.64705849,-0.06063824,-,-,77,34.26535034,1578,-,-93.83202362,36.77164841,-76.02093506,8.62745094,45.85719299,45.9814682,45.6682663
Tue Oct 24 17:58:19 EDT 2017,58:18.6,-76.02074285,36.77154748,20.25,4,-28.39999962,124.4,-0.19153613,6.89530087,7.12514448,0.04752146,-,17.64705849,0.01126619,-,-,77,34.33786392,1575,-,-93.17584991,36.77154922,-76.02074432,8.62745094,45.29796219,45.36009598,45.6682663
Tue Oct 24 17:58:20 EDT 2017,58:19.7,-76.02056147,36.77144168,20.25,4,-28.5,125,0,6.70376492,7.96790314,0.05017988,-,17.64705849,0.04471559,-,-,77,34.40943909,1580,-,-93.50393677,36.77144241,-76.02056122,8.62745094,45.29796219,45.36009598,45.6682663
Tue Oct 24 17:58:21 EDT 2017,58:20.7,-76.02037907,36.77134359,20,4,-28.89999962,124.1,-0.15322891,6.81868649,7.77636719,0.07339233,-,18.8235302,0.0547526,-,-,77,34.48008728,1577,-,-94.81626892,36.77134323,-76.02037811,8.62745094,44.73872757,45.36009598,45.6682663
Tue Oct 24 17:58:21 EDT 2017,58:21.6,-76.02037907,36.77134359,20,4,-28.89999962,124.1,0.68953007,7.62313843,9.34696388,0.25051051,-,18.8235302,0.23193122,-,-,77,34.54983139,1583,-,-94.81626892,36.77134323,-76.02037811,10.1960783,44.73872757,45.36009598,-
Tue Oct 24 17:58:22 EDT 2017,58:22.4,-76.02018712,36.77124728,20,4,-29.20000076,123,0.42137951,6.43561411,7.12514448,-0.00133294,-,18.8235302,-0.01999824,-,-,77,34.61868668,1571,-,-95.80052948,36.77124786,-76.02018738,8.23529434,44.73872757,45.36009598,-
Tue Oct 24 17:58:23 EDT 2017,58:23.6,-76.01999978,36.77115382,20,4,-29.29999924,123.5,-0.19153613,5.59285498,6.62715054,-0.09514622,-,16.07843208,-0.12760222,-,-,77,34.6866684,1586,-,-96.1286087,36.7711525,-76.01999664,9.8039217,44.73872757,45.36009598,-
Tue Oct 24 17:58:24 EDT 2017,58:24.5,-76.01981726,36.77104096,20.25,4,-29.5,124.8,-0.15322891,6.24407816,7.92959595,0.04795831,-,16.07843208,-0.05319558,-,-,77,34.74989319,1566,-,-96.78477478,36.77104187,-76.01981354,6.27450991,45.29796219,44.73872757,-
Tue Oct 24 17:58:25 EDT 2017,58:25.4,-76.01963684,36.77092537,20.25,3,-29.39999962,125.3,-0.42137951,6.05254173,7.39329481,-0.00606835,-,17.25490189,-0.02473524,-,-,77,34.80843735,1535,-,-96.45669556,36.77092361,-76.01963806,8.23529434,45.29796219,44.11735535,-
